X_Plane1_r_0,X_Plane1_r_1,X_Plane1_r_2,X_Plane1_dr_0,X_Plane1_dr_1,X_Plane1_dr_2,X_Plane1_R_0,X_Plane1_R_1,X_Plane1_R_2,X_Plane1_R_3,X_Plane1_R_4,X_Plane1_R_5,X_Plane1_R_6,X_Plane1_R_7,X_Plane1_R_8,X_Plane1_omega_0,X_Plane1_omega_1,X_Plane1_omega_2,X_Plane1_thrust_0,X_Plane1_thrust_1,X_Plane1_flaps_0,X_Plane1_flaps_1,X_t_0,U_Plane1_dthrust_0,U_Plane1_dthrust_1,U_Plane1_dflaps_0,U_Plane1_dflaps_1
-9.973438644e+00,-4.555874625e+01,-1.577775782e+01,-1.585152374e+01,3.016253867e+00,1.663091412e+00,-9.768200497e-01,2.013372119e-01,7.325911448e-02,-2.097789711e-01,-8.295130692e-01,-5.176195550e-01,-4.346359860e-02,-5.210478656e-01,8.524437763e-01,4.216992011e-02,8.362850705e-02,-3.034575665e-01,1.557226094e+00,1.618525106e+00,-1.519688984e-01,1.455966769e-02,9.765633776e+00,-4.999999732e+00,-4.999999794e+00,-1.889366093e-02,-1.365499693e-03
-1.035807778e+01,-4.548409248e+01,-1.573689334e+01,-1.581220963e+01,3.131299652e+00,1.700620900e+00,-9.751577252e-01,2.084977291e-01,7.534428367e-02,-2.170158162e-01,-8.285326355e-01,-5.162041010e-01,-4.521894910e-02,-5.197893563e-01,8.531202483e-01,4.149045635e-02,8.287577523e-02,-3.028815188e-01,1.435762993e+00,1.497062005e+00,-1.524278749e-01,1.452649613e-02,9.789926397e+00,-4.999999732e+00,-4.999999794e+00,-1.889366093e-02,-1.365499693e-03
-1.074128305e+01,-4.540626610e+01,-1.569543144e+01,-1.577198792e+01,3.245411662e+00,1.737782821e+00,-9.734290980e-01,2.155894673e-01,7.749239418e-02,-2.242303965e-01,-8.275028879e-01,-5.147507157e-01,-4.684800941e-02,-5.184715351e-01,8.538076461e-01,4.014196926e-02,8.164344033e-02,-3.023842640e-01,1.389066092e+00,1.449392100e+00,-1.527343156e-01,1.433524581e-02,9.814219018e+00,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.112348450e+01,-4.532565731e+01,-1.565308341e+01,-1.573149633e+01,3.358938293e+00,1.774815110e+00,-9.716484597e-01,2.226433283e-01,7.965246772e-02,-2.314208033e-01,-8.264047713e-01,-5.133104421e-01,-4.843961661e-02,-5.171763426e-01,8.544775528e-01,3.858729749e-02,8.039509327e-02,-3.019034165e-01,1.361060740e+00,1.420170495e+00,-1.530026223e-01,1.410447580e-02,9.838511640e+00,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.150478938e+01,-4.524237307e+01,-1.560977465e+01,-1.569086675e+01,3.472002805e+00,1.811725696e+00,-9.698194542e-01,2.296686254e-01,8.180637538e-02,-2.385851910e-01,-8.252342327e-01,-5.118960994e-01,-5.002224816e-02,-5.159223629e-01,8.551238400e-01,3.699400501e-02,7.925097667e-02,-3.014240656e-01,1.333055388e+00,1.390948890e+00,-1.532709290e-01,1.387370579e-02,9.862804261e+00,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.188518664e+01,-4.515641796e+01,-1.556551355e+01,-1.565008806e+01,3.584614825e+00,1.848506734e+00,-9.679421012e-01,2.366657030e-01,8.395338937e-02,-2.457232072e-01,-8.239914714e-01,-5.105079425e-01,-5.159748042e-02,-5.147086163e-01,8.557466999e-01,3.536330825e-02,7.820925723e-02,-3.009464049e-01,1.305050036e+00,1.361727285e+00,-1.535392358e-01,1.364293579e-02,9.887096882e+00,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.226466524e+01,-4.506779656e+01,-1.552030849e+01,-1.560914913e+01,3.696783981e+00,1.885150375e+00,-9.660164202e-01,2.436349056e-01,8.609278192e-02,-2.528344991e-01,-8.226766867e-01,-5.091462265e-01,-5.316688974e-02,-5.135341230e-01,8.563463243e-01,3.369642362e-02,7.726810169e-02,-3.004706276e-01,1.277044684e+00,1.332505680e+00,-1.538075425e-01,1.341216578e-02,9.911389504e+00,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.264321416e+01,-4.497651343e+01,-1.547416783e+01,-1.556803883e+01,3.808519899e+00,1.921648776e+00,-9.640424310e-01,2.505765776e-01,8.822382525e-02,-2.599187144e-01,-8.212900780e-01,-5.078112066e-01,-5.473205247e-02,-5.123979030e-01,8.569229053e-01,3.199456752e-02,7.642567673e-02,-2.999969273e-01,1.249039332e+00,1.303284075e+00,-1.540758492e-01,1.318139577e-02,9.935682125e+00,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.302082235e+01,-4.488257316e+01,-1.542709996e+01,-1.552674605e+01,3.919832208e+00,1.957994089e+00,-9.620201530e-01,2.574910634e-01,9.034579157e-02,-2.669755004e-01,-8.198318447e-01,-5.065031377e-01,-5.629454497e-02,-5.112989766e-01,8.574766348e-01,3.025895637e-02,7.568014909e-02,-2.995254973e-01,1.221033980e+00,1.274062470e+00,-1.543441559e-01,1.295062576e-02,9.959974746e+00,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.339747877e+01,-4.478598031e+01,-1.537911325e+01,-1.548525965e+01,4.030730535e+00,1.994178468e+00,-9.599496061e-01,2.643787075e-01,9.245795311e-02,-2.740045046e-01,-8.183021862e-01,-5.052222751e-01,-5.785594360e-02,-5.102363638e-01,8.580077048e-01,2.849080657e-02,7.502968547e-02,-2.990565312e-01,1.193028628e+00,1.244840865e+00,-1.546124627e-01,1.271985576e-02,9.984267368e+00,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.377317239e+01,-4.468673946e+01,-1.533021608e+01,-1.544356851e+01,4.141224509e+00,2.030194068e+00,-9.578308098e-01,2.712398543e-01,9.455958208e-02,-2.810053745e-01,-8.167013018e-01,-5.039688737e-01,-5.941782469e-02,-5.092090850e-01,8.585163073e-01,2.669133455e-02,7.447245258e-02,-2.985902222e-01,1.165023276e+00,1.215619260e+00,-1.548807694e-01,1.248908575e-02,1.000855999e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.414789216e+01,-4.458485519e+01,-1.528041683e+01,-1.540166151e+01,4.251323755e+00,2.066033042e+00,-9.556637838e-01,2.780748483e-01,9.664995072e-02,-2.879777576e-01,-8.150293910e-01,-5.027431887e-01,-6.098176462e-02,-5.082161602e-01,8.590026342e-01,2.486175672e-02,7.400661713e-02,-2.981267638e-01,1.137017924e+00,1.186397655e+00,-1.551490761e-01,1.225831574e-02,1.003285261e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.452162705e+01,-4.448033208e+01,-1.522972387e+01,-1.535952752e+01,4.361037903e+00,2.101687544e+00,-9.534485476e-01,2.848840339e-01,9.872833123e-02,-2.949213012e-01,-8.132866530e-01,-5.015454752e-01,-6.254933972e-02,-5.072566096e-01,8.594668776e-01,2.300328947e-02,7.363034585e-02,-2.976663494e-01,1.109012572e+00,1.157176050e+00,-1.554173828e-01,1.202754573e-02,1.005714523e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.489436602e+01,-4.437317469e+01,-1.517814559e+01,-1.531715541e+01,4.470376579e+00,2.137149728e+00,-9.511851209e-01,2.916677555e-01,1.007939958e-01,-3.018356529e-01,-8.114732874e-01,-5.003759881e-01,-6.412212637e-02,-5.063294533e-01,8.599092295e-01,2.111714924e-02,7.334180543e-02,-2.972091725e-01,1.081007220e+00,1.127954445e+00,-1.556856896e-01,1.179677573e-02,1.008143785e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.526609803e+01,-4.426338759e+01,-1.512569035e+01,-1.527453407e+01,4.579349412e+00,2.172411748e+00,-9.488735235e-01,2.984263576e-01,1.028462168e-01,-3.087204601e-01,-8.095894933e-01,-4.992349827e-01,-6.570170090e-02,-5.054337116e-01,8.603298817e-01,1.920455243e-02,7.313916260e-02,-2.967554266e-01,1.053001868e+00,1.098732840e+00,-1.559539963e-01,1.156600572e-02,1.010573047e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.563681205e+01,-4.415097538e+01,-1.507236654e+01,-1.523165235e+01,4.687966028e+00,2.207465758e+00,-9.465137747e-01,3.051601847e-01,1.048842662e-01,-3.155753703e-01,-8.076354703e-01,-4.981227139e-01,-6.728963967e-02,-5.045684045e-01,8.607290263e-01,1.726671544e-02,7.302058406e-02,-2.963053049e-01,1.024996516e+00,1.069511235e+00,-1.562223030e-01,1.133523571e-02,1.013002310e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.600649703e+01,-4.403594261e+01,-1.501818254e+01,-1.518849915e+01,4.796236056e+00,2.242303911e+00,-9.441058945e-01,3.118695811e-01,1.069074165e-01,-3.224000309e-01,-8.056114178e-01,-4.970394370e-01,-6.888751905e-02,-5.037325523e-01,8.611068552e-01,1.530485470e-02,7.298423653e-02,-2.958590009e-01,9.969911638e-01,1.040289630e+00,-1.564906097e-01,1.110446570e-02,1.015431572e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.637514193e+01,-4.391829387e+01,-1.496314671e+01,-1.514506333e+01,4.904169123e+00,2.276918362e+00,-9.416499022e-01,3.185548913e-01,1.089149397e-01,-3.291940894e-01,-8.035175350e-01,-4.959854069e-01,-7.049691537e-02,-5.029251750e-01,8.614635605e-01,1.332018662e-02,7.302828672e-02,-2.954167081e-01,9.689858118e-01,1.011068025e+00,-1.567589165e-01,1.087369570e-02,1.017860834e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.674273573e+01,-4.379803372e+01,-1.490726745e+01,-1.510133378e+01,5.011774856e+00,2.311301265e+00,-9.391458177e-01,3.252164598e-01,1.109061081e-01,-3.359571932e-01,-8.013540213e-01,-4.949608787e-01,-7.211940499e-02,-5.021452930e-01,8.617993341e-01,1.131392760e-02,7.315090134e-02,-2.949786199e-01,9.409804598e-01,9.818464196e-01,-1.570272232e-01,1.064292569e-02,1.020290096e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.710926738e+01,-4.367516675e+01,-1.485055312e+01,-1.505729935e+01,5.119062884e+00,2.345444772e+00,-9.365936605e-01,3.318546310e-01,1.128801939e-01,-3.426889899e-01,-7.991210762e-01,-4.939661076e-01,-7.375656428e-02,-5.013919262e-01,8.621143680e-01,9.287294062e-03,7.335024711e-02,-2.945449296e-01,9.129751078e-01,9.526248146e-01,-1.572955299e-01,1.041215568e-02,1.022719358e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.747472584e+01,-4.354969753e+01,-1.479301210e+01,-1.501294894e+01,5.226042834e+00,2.379341040e+00,-9.339934502e-01,3.384697493e-01,1.148364694e-01,-3.493891268e-01,-7.968188990e-01,-4.930013485e-01,-7.540996957e-02,-5.006640950e-01,8.624088542e-01,7.241502414e-03,7.362449073e-02,-2.941158308e-01,8.849697558e-01,9.234032095e-01,-1.575638366e-01,1.018138567e-02,1.025148620e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.783910007e+01,-4.342163063e+01,-1.473465277e+01,-1.496827141e+01,5.332724332e+00,2.412982220e+00,-9.313452066e-01,3.450621592e-01,1.167742067e-01,-3.560572514e-01,-7.944476891e-01,-4.920668567e-01,-7.708119723e-02,-4.999608193e-01,8.626829846e-01,5.177769069e-03,7.397179892e-02,-2.936915168e-01,8.569644038e-01,8.941816045e-01,-1.578321434e-01,9.950615666e-03,1.027577882e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.820237904e+01,-4.329097062e+01,-1.467548351e+01,-1.492325563e+01,5.439117008e+00,2.446360468e+00,-9.286489491e-01,3.516322051e-01,1.186926781e-01,-3.626930112e-01,-7.920076458e-01,-4.911628871e-01,-7.877182361e-02,-4.992811195e-01,8.629369512e-01,3.097310438e-03,7.439033840e-02,-2.932721811e-01,8.289590518e-01,8.649599994e-01,-1.581004501e-01,9.719845658e-03,1.030007144e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.856455170e+01,-4.315772209e+01,-1.461551270e+01,-1.487789050e+01,5.545230489e+00,2.479467936e+00,-9.259046975e-01,3.581802315e-01,1.205911558e-01,-3.692960537e-01,-7.894989686e-01,-4.902896949e-01,-8.048342506e-02,-4.986240157e-01,8.631709461e-01,1.001342934e-03,7.487827587e-02,-2.928580170e-01,8.009536998e-01,8.357383944e-01,-1.583687568e-01,9.489075651e-03,1.032436407e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.892560703e+01,-4.302188960e+01,-1.455474870e+01,-1.483216487e+01,5.651074401e+00,2.512296779e+00,-9.231124715e-01,3.647065828e-01,1.224689121e-01,-3.758660262e-01,-7.869218568e-01,-4.894475352e-01,-8.221757793e-02,-4.979885279e-01,8.633851611e-01,-1.108917032e-03,7.543377804e-02,-2.924492181e-01,7.729483478e-01,8.065167893e-01,-1.586370635e-01,9.258305644e-03,1.034865669e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.928553397e+01,-4.288347773e+01,-1.449319991e+01,-1.478606762e+01,5.756658374e+00,2.544839152e+00,-9.202722905e-01,3.712116034e-01,1.243252191e-01,-3.824025763e-01,-7.842765098e-01,-4.886366630e-01,-8.397585859e-02,-4.973736765e-01,8.635797883e-01,-3.232253047e-03,7.605501164e-02,-2.920459777e-01,7.449429958e-01,7.772951843e-01,-1.589053703e-01,9.027535636e-03,1.037294931e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-1.964432150e+01,-4.274249106e+01,-1.443087468e+01,-1.473958763e+01,5.861992033e+00,2.577087207e+00,-9.173841743e-01,3.776956378e-01,1.261593490e-01,-3.889053514e-01,-7.815631269e-01,-4.878573333e-01,-8.575984338e-02,-4.967784815e-01,8.637550196e-01,-5.367448700e-03,7.674014336e-02,-2.916484892e-01,7.169376438e-01,7.480735792e-01,-1.591736770e-01,8.796765629e-03,1.039724193e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.000195857e+01,-4.259893416e+01,-1.436778142e+01,-1.469271378e+01,5.967085008e+00,2.609033098e+00,-9.144481425e-01,3.841590304e-01,1.279705741e-01,-3.953739990e-01,-7.787819076e-01,-4.871098014e-01,-8.757110865e-02,-4.962019631e-01,8.639110471e-01,-7.513287580e-03,7.748733993e-02,-2.912569461e-01,6.889322918e-01,7.188519742e-01,-1.594419837e-01,8.565995621e-03,1.042153455e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.035843415e+01,-4.245281160e+01,-1.430392848e+01,-1.464543493e+01,6.071946925e+00,2.640668980e+00,-9.114642147e-01,3.906021257e-01,1.297581667e-01,-4.018081665e-01,-7.759330513e-01,-4.863943223e-01,-8.941123076e-02,-4.956431415e-01,8.640480626e-01,-9.668553273e-03,7.829476805e-02,-2.908715418e-01,6.609269398e-01,6.896303691e-01,-1.597102904e-01,8.335225614e-03,1.044582717e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.071373719e+01,-4.230412796e+01,-1.423932425e+01,-1.459773997e+01,6.176587412e+00,2.671987007e+00,-9.084324106e-01,3.970252681e-01,1.315213988e-01,-4.082075014e-01,-7.730167572e-01,-4.857111510e-01,-9.128178607e-02,-4.951010368e-01,8.641662582e-01,-1.183202937e-02,7.916059445e-02,-2.904924697e-01,6.329215878e-01,6.604087641e-01,-1.599785972e-01,8.104455606e-03,1.047011979e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.106785667e+01,-4.215288782e+01,-1.417397711e+01,-1.454961776e+01,6.281016097e+00,2.702979331e+00,-9.053527498e-01,4.034288020e-01,1.332595429e-01,-4.145716512e-01,-7.700332247e-01,-4.850605427e-01,-9.318435093e-02,-4.945746692e-01,8.642658259e-01,-1.400249945e-02,8.008298582e-02,-2.901199233e-01,6.049162358e-01,6.311871590e-01,-1.602469039e-01,7.873685599e-03,1.049441242e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.142078153e+01,-4.199909574e+01,-1.410789542e+01,-1.450105719e+01,6.385242608e+00,2.733638108e+00,-9.022252520e-01,4.098130720e-01,1.349718709e-01,-4.209002633e-01,-7.669826534e-01,-4.844427524e-01,-9.512050169e-02,-4.940630589e-01,8.643469576e-01,-1.617874712e-02,8.106010889e-02,-2.897540959e-01,5.769108838e-01,6.019655540e-01,-1.605152106e-01,7.642915591e-03,1.051870504e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.177250075e+01,-4.184275630e+01,-1.404108758e+01,-1.445204712e+01,6.489276571e+00,2.763955491e+00,-8.990499367e-01,4.161784223e-01,1.366576553e-01,-4.271929851e-01,-7.638652424e-01,-4.838580352e-01,-9.709181470e-02,-4.935652259e-01,8.644098454e-01,-1.835955595e-02,8.209013036e-02,-2.893951810e-01,5.489055318e-01,5.727439489e-01,-1.607835173e-01,7.412145584e-03,1.054299766e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.212300329e+01,-4.168387409e+01,-1.397356195e+01,-1.440257643e+01,6.593127615e+00,2.793923634e+00,-8.958268236e-01,4.225251976e-01,1.383161681e-01,-4.334494642e-01,-7.606811912e-01,-4.833066462e-01,-9.909986632e-02,-4.930801906e-01,8.644546811e-01,-2.054370953e-02,8.317121695e-02,-2.890433720e-01,5.209001798e-01,5.435223439e-01,-1.610518241e-01,7.181375576e-03,1.056729028e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.247227810e+01,-4.152245366e+01,-1.390532692e+01,-1.435263401e+01,6.696805367e+00,2.823534691e+00,-8.925559323e-01,4.288537421e-01,1.399466817e-01,-4.396693479e-01,-7.574306993e-01,-4.827888405e-01,-1.011462329e-01,-4.926069729e-01,8.644816568e-01,-2.272999146e-02,8.430153537e-02,-2.886988623e-01,4.928948278e-01,5.143007388e-01,-1.613201308e-01,6.950605569e-03,1.059158290e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.282031414e+01,-4.135849960e+01,-1.383639086e+01,-1.430220871e+01,6.800319455e+00,2.852780816e+00,-8.892372825e-01,4.351644004e-01,1.415484683e-01,-4.458522838e-01,-7.541139658e-01,-4.823048731e-01,-1.032324908e-01,-4.921445932e-01,8.644909644e-01,-2.491718532e-02,8.547925234e-02,-2.883618454e-01,4.648894758e-01,4.850791338e-01,-1.615884375e-01,6.719835562e-03,1.061587552e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.316710039e+01,-4.119201648e+01,-1.376676214e+01,-1.425128942e+01,6.903679506e+00,2.881654162e+00,-8.858708938e-01,4.414575169e-01,1.431208000e-01,-4.519979193e-01,-7.507311903e-01,-4.818549992e-01,-1.053602164e-01,-4.916920716e-01,8.644827960e-01,-2.710407469e-02,8.670253455e-02,-2.880325146e-01,4.368841238e-01,4.558575287e-01,-1.618567442e-01,6.489065554e-03,1.064016814e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.351262580e+01,-4.102300887e+01,-1.369644915e+01,-1.419986502e+01,7.006895147e+00,2.910146884e+00,-8.824567859e-01,4.477334361e-01,1.446629491e-01,-4.581059019e-01,-7.472825721e-01,-4.814394738e-01,-1.075309860e-01,-4.912484281e-01,8.644573434e-01,-2.928944318e-02,8.796954874e-02,-2.877110635e-01,4.088787718e-01,4.266359237e-01,-1.621250510e-01,6.258295547e-03,1.066446076e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.385687933e+01,-4.085148136e+01,-1.362546027e+01,-1.414792437e+01,7.109976008e+00,2.938251136e+00,-8.789949783e-01,4.539925023e-01,1.461741878e-01,-4.641758790e-01,-7.437683106e-01,-4.810585521e-01,-1.097463759e-01,-4.908126830e-01,8.644147988e-01,-3.147207436e-02,8.927846161e-02,-2.873976853e-01,3.808734198e-01,3.974143186e-01,-1.623933577e-01,6.027525539e-03,1.068875339e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.419984995e+01,-4.067743851e+01,-1.355380386e+01,-1.409545635e+01,7.212931714e+00,2.965959071e+00,-8.754854907e-01,4.602350601e-01,1.476537883e-01,-4.702074980e-01,-7.401886051e-01,-4.807124890e-01,-1.120079626e-01,-4.903838565e-01,8.643553540e-01,-3.365075182e-02,9.062743986e-02,-2.870925736e-01,3.528680678e-01,3.681927136e-01,-1.626616644e-01,5.796755532e-03,1.071304601e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.454152661e+01,-4.050088490e+01,-1.348148831e+01,-1.404244984e+01,7.315771894e+00,2.993262843e+00,-8.719283428e-01,4.664614538e-01,1.491010229e-01,-4.762004065e-01,-7.365436551e-01,-4.804015397e-01,-1.143173224e-01,-4.899609687e-01,8.642792011e-01,-3.582425915e-02,9.201465023e-02,-2.867959218e-01,3.248627158e-01,3.389711085e-01,-1.629299711e-01,5.565985524e-03,1.073733863e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.488189829e+01,-4.032182510e+01,-1.340852200e+01,-1.398889370e+01,7.418506175e+00,3.020154606e+00,-8.683235541e-01,4.726720279e-01,1.505151638e-01,-4.821542519e-01,-7.328336599e-01,-4.801259593e-01,-1.166760316e-01,-4.895430397e-01,8.641865320e-01,-3.799137994e-02,9.343825940e-02,-2.865079232e-01,2.968573638e-01,3.097495035e-01,-1.631982779e-01,5.335215517e-03,1.076163125e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.522095393e+01,-4.014026369e+01,-1.333491329e+01,-1.393477683e+01,7.521144186e+00,3.046626515e+00,-8.646711444e-01,4.788671269e-01,1.518954831e-01,-4.880686816e-01,-7.290588188e-01,-4.798860029e-01,-1.190856666e-01,-4.891290898e-01,8.640775386e-01,-4.015089778e-02,9.489643411e-02,-2.862287713e-01,2.688520118e-01,2.805278984e-01,-1.634665846e-01,5.104445509e-03,1.078592387e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.555868250e+01,-3.995620524e+01,-1.326067058e+01,-1.388008808e+01,7.623695552e+00,3.072670722e+00,-8.609711332e-01,4.850470951e-01,1.532412532e-01,-4.939433432e-01,-7.252193313e-01,-4.796819254e-01,-1.215478038e-01,-4.887181390e-01,8.639524131e-01,-4.230159626e-02,9.638734106e-02,-2.859586596e-01,2.408466598e-01,2.513062934e-01,-1.637348913e-01,4.873675502e-03,1.081021649e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.589507297e+01,-3.976965433e+01,-1.318580223e+01,-1.382481634e+01,7.726169903e+00,3.098279383e+00,-8.572235401e-01,4.912122771e-01,1.545517462e-01,-4.997778840e-01,-7.213153968e-01,-4.795139821e-01,-1.240640194e-01,-4.883092076e-01,8.638113473e-01,-4.444225895e-02,9.790914697e-02,-2.856977814e-01,2.128413078e-01,2.220846883e-01,-1.640031980e-01,4.642905495e-03,1.083450911e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.623011429e+01,-3.958061553e+01,-1.311031662e+01,-1.376895049e+01,7.828576865e+00,3.123444650e+00,-8.534283849e-01,4.973630173e-01,1.558262343e-01,-5.055719516e-01,-7.173472145e-01,-4.793824280e-01,-1.266358900e-01,-4.879013157e-01,8.636545333e-01,-4.657166946e-02,9.946001854e-02,-2.854463302e-01,1.848359558e-01,1.928630833e-01,-1.642715048e-01,4.412135487e-03,1.085880174e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.656379543e+01,-3.938909342e+01,-1.303422213e+01,-1.371247938e+01,7.930926067e+00,3.148158678e+00,-8.495856871e-01,5.034996600e-01,1.570639898e-01,-5.113251933e-01,-7.133149840e-01,-4.792875182e-01,-1.292649917e-01,-4.874934835e-01,8.634821629e-01,-4.868861137e-02,1.010381225e-01,-2.852044993e-01,1.568306038e-01,1.636414782e-01,-1.645398115e-01,4.181365480e-03,1.088309436e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.689610535e+01,-3.919509257e+01,-1.295752714e+01,-1.365539191e+01,8.033227135e+00,3.172413621e+00,-8.456954664e-01,5.096225499e-01,1.582642849e-01,-5.170372567e-01,-7.092189045e-01,-4.792295077e-01,-1.319529009e-01,-4.870847311e-01,8.632944283e-01,-5.079186827e-02,1.026416255e-01,-2.849724823e-01,1.288252518e-01,1.344198732e-01,-1.648081182e-01,3.950595472e-03,1.090738698e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
-2.722703301e+01,-3.899861756e+01,-1.288024003e+01,-1.359767694e+01,8.135489698e+00,3.196201632e+00,-8.417577424e-01,5.157320312e-01,1.594263918e-01,-5.227077892e-01,-7.050591755e-01,-4.792086517e-01,-1.347011941e-01,-4.866740786e-01,8.630915213e-01,-5.288022374e-02,1.042686944e-01,-2.847504725e-01,1.008198998e-01,1.051982681e-01,-1.650764249e-01,3.719825465e-03,1.093167960e+01,-1.152833678e+00,-1.202900447e+00,-1.104478273e-02,-9.499592666e-03
